15;"Error";"Could not copy file http://www.straight.com/files/images/13GoingOn_Image.gif"
16;"Error";"Could not copy file http://www.straight.com/files/images/19Months_image.gif"
23;"Error";"Could not copy file http://www.straight.com/files/images/ADV_Seawall_1898.jpg"
24;"Error";"Could not copy file http://www.straight.com/files/images/ADV_Surf_1898.jpg"
25;"Error";"Could not copy file http://www.straight.com/files/images/AGAINST_ROPES.jpg"
26;"Error";"Could not copy file http://www.straight.com/files/images/ARTPIX_Bonobo_1964.jpg"
27;"Error";"Could not copy file http://www.straight.com/files/images/ARTPIX_Caravan_IOU_1964.jpg"
36;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Allard_1905.jpg"
59;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Broken_1923.jpg"
63;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_ChamberChoir2_1920.jpg"
84;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Daniel_Leveill_1886.jpg"
102;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Fialkowska_1949.jpg"
106;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Fleming_1934.jpg"
108;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Fringe_1970-l.jpg"
145;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_LaSeizieme_1923.jpg"
181;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Recital_1_1920.jpg"
186;"Error";"Could not copy file http://www.straight.com/files/images/ARTSPIX_Rumba_1962.jpg"
255;"Error";"Could not copy file http://www.straight.com/files/images/ARTS_Fringe_Emelia_IN_1916.jpg"
259;"Error";"Could not copy file http://www.straight.com/files/images/ARTS_Notes_Comix3_1914_1.gif"
265;"Error";"Could not copy file http://www.straight.com/files/images/ART_Abdul_1975.jpg"
266;"Error";"Could not copy file http://www.straight.com/files/images/ART_Aboriginal_1956.jpg"
274;"Error";"Could not copy file http://www.straight.com/files/images/ART_Architect3_1970.jpg"
282;"Error";"Could not copy file http://www.straight.com/files/images/ART_Ballet_3_1937.jpg"
290;"Error";"Could not copy file http://www.straight.com/files/images/ART_Bellydance_1894_1.gif"
303;"Error";"Could not copy file http://www.straight.com/files/images/ART_Bradshaw_1954.jpg"
315;"Error";"Could not copy file http://www.straight.com/files/images/ART_Butterfly_1928.jpg"
316;"Error";"Could not copy file http://www.straight.com/files/images/ART_Cabaret_1978.jpg"
322;"Error";"Could not copy file http://www.straight.com/files/images/ART_Carlson_1901_1.gif"
323;"Error";"Could not copy file http://www.straight.com/files/images/ART_Carnage_1977.jpg"
327;"Error";"Could not copy file http://www.straight.com/files/images/ART_Cavendish_1984.jpg"
335;"Error";"Could not copy file http://www.straight.com/files/images/ART_Chutzpah2_1942.jpg"
336;"Error";"Could not copy file http://www.straight.com/files/images/ART_Cladaveo2_1963.jpg"
341;"Error";"Could not copy file http://www.straight.com/files/images/ART_Comedy_Louis_1921.jpg"
343;"Error";"Could not copy file http://www.straight.com/files/images/ART_Comics_1904.jpg"
344;"Error";"Could not copy file http://www.straight.com/files/images/ART_Common2_1979.jpg"
345;"Error";"Could not copy file http://www.straight.com/files/images/ART_Cosi_1942.jpg"
349;"Error";"Could not copy file http://www.straight.com/files/images/ART_Curators_Slade_1891.jpg"
351;"Error";"Could not copy file http://www.straight.com/files/images/ART_Dance2_1941.jpg"
352;"Error";"Could not copy file http://www.straight.com/files/images/ART_Dance_1944.jpg"
355;"Error";"Could not copy file http://www.straight.com/files/images/ART_Dance_East_1902.jpg"
358;"Error";"Could not copy file http://www.straight.com/files/images/ART_Davidson_1904_1.gif"
359;"Error";"Could not copy file http://www.straight.com/files/images/ART_Desdemona_1945.jpg"
364;"Error";"Could not copy file http://www.straight.com/files/images/ART_Downtown1_1968.jpg"
371;"Error";"Could not copy file http://www.straight.com/files/images/ART_Edge_1906.jpg"
380;"Error";"Could not copy file http://www.straight.com/files/images/ART_Empty_Orchestra_1938.jpg"
385;"Error";"Could not copy file http://www.straight.com/files/images/ART_Faith_1948.jpg"
392;"Error";"Could not copy file http://www.straight.com/files/images/ART_Festival3_1957.jpg"
398;"Error";"Could not copy file http://www.straight.com/files/images/ART_Flea_1920.jpg"
405;"Error";"Could not copy file http://www.straight.com/files/images/ART_Fringe_SFeder.jpg"
406;"Error";"Could not copy file http://www.straight.com/files/images/ART_Frontierspace_1965.jpg"
416;"Error";"Could not copy file http://www.straight.com/files/images/ART_Global1_1948.jpg"
417;"Error";"Could not copy file http://www.straight.com/files/images/ART_Gluzman_1949.jpg"
419;"Error";"Could not copy file http://www.straight.com/files/images/ART_Goebbels_1898.jpg"
421;"Error";"Could not copy file http://www.straight.com/files/images/ART_Gomyo_1890.jpg"
423;"Error";"Could not copy file http://www.straight.com/files/images/ART_Green_85.jpg"
451;"Error";"Could not copy file http://www.straight.com/files/images/ART_Impromptu_1946.jpg"
456;"Error";"Could not copy file http://www.straight.com/files/images/ART_Joe_Ink.jpg"
463;"Error";"Could not copy file http://www.straight.com/files/images/ART_Koh_1936.jpg"
465;"Error";"Could not copy file http://www.straight.com/files/images/ART_Konoval_1980.jpg"
466;"Error";"Could not copy file http://www.straight.com/files/images/ART_Ladyboyz_2_1921.jpg"
467;"Error";"Could not copy file http://www.straight.com/files/images/ART_Lang_Lang_1925.jpg"
470;"Error";"Could not copy file http://www.straight.com/files/images/ART_Leblanc_1965.jpg"
474;"Error";"Could not copy file http://www.straight.com/files/images/ART_Long_1_1937.jpg"
479;"Error";"Could not copy file http://www.straight.com/files/images/ART_Madness_1954.jpg"
486;"Error";"Could not copy file http://www.straight.com/files/images/ART_Masked2_1950.jpg"
490;"Error";"Could not copy file http://www.straight.com/files/images/ART_Meyers_1922.jpg"
495;"Error";"Could not copy file http://www.straight.com/files/images/ART_Monk_1977.jpg"
497;"Error";"Could not copy file http://www.straight.com/files/images/ART_Muller_1961.jpg"
502;"Error";"Could not copy file http://www.straight.com/files/images/ART_Music_Ax_1930.jpg"
504;"Error";"Could not copy file http://www.straight.com/files/images/ART_Musique_1974.jpg"
518;"Error";"Could not copy file http://www.straight.com/files/images/ART_PIX_GrupoAmerica_1960.jpg"
523;"Error";"Could not copy file http://www.straight.com/files/images/ART_Peace2_1961.jpg"
526;"Error";"Could not copy file http://www.straight.com/files/images/ART_PeterPan_1981.jpg"
527;"Error";"Could not copy file http://www.straight.com/files/images/ART_Petten_1_1923.jpg"
531;"Error";"Could not copy file http://www.straight.com/files/images/ART_Poetry_1910.jpg"
537;"Error";"Could not copy file http://www.straight.com/files/images/ART_Portrait_1939.jpg"
541;"Error";"Could not copy file http://www.straight.com/files/images/ART_Portrait_1966.jpg"
542;"Error";"Could not copy file http://www.straight.com/files/images/ART_Portrait_1969.jpg"
543;"Error";"Could not copy file http://www.straight.com/files/images/ART_Portrait_1971.jpg"
560;"Error";"Could not copy file http://www.straight.com/files/images/ART_Preview_Music_1889.jpg"
565;"Error";"Could not copy file http://www.straight.com/files/images/ART_Quicken_1943.jpg"
566;"Error";"Could not copy file http://www.straight.com/files/images/ART_Quidam_1897_1.gif"
567;"Error";"Could not copy file http://www.straight.com/files/images/ART_RWBallet2_1941.jpg"
572;"Error";"Could not copy file http://www.straight.com/files/images/ART_Rasputina_1900_1.gif"
573;"Error";"Could not copy file http://www.straight.com/files/images/ART_Requiem_1926.jpg"
575;"Error";"Could not copy file http://www.straight.com/files/images/ART_Revelations_1_1930.jpg"
578;"Error";"Could not copy file http://www.straight.com/files/images/ART_Richter2_1926.jpg"
579;"Error";"Could not copy file http://www.straight.com/files/images/ART_Rite_1947.jpg"
580;"Error";"Could not copy file http://www.straight.com/files/images/ART_Ritmo_1928.jpg"
581;"Error";"Could not copy file http://www.straight.com/files/images/ART_Ritmo_2_1927.jpg"
583;"Error";"Could not copy file http://www.straight.com/files/images/ART_Rodin2_1957.jpg"
585;"Error";"Could not copy file http://www.straight.com/files/images/ART_Rouse_1897_1.gif"
588;"Error";"Could not copy file http://www.straight.com/files/images/ART_Saigon_1954.jpg"
589;"Error";"Could not copy file http://www.straight.com/files/images/ART_Salerno_1954.jpg"
593;"Error";"Could not copy file http://www.straight.com/files/images/ART_Schiff_1974.jpg"
604;"Error";"Could not copy file http://www.straight.com/files/images/ART_Shamata_1902.jpg"
610;"Error";"Could not copy file http://www.straight.com/files/images/ART_Sinatra_1939.jpg"
612;"Error";"Could not copy file http://www.straight.com/files/images/ART_Soweto1_1944.jpg"
613;"Error";"Could not copy file http://www.straight.com/files/images/ART_Stick2_1942.jpg"
614;"Error";"Could not copy file http://www.straight.com/files/images/ART_Strings_1948.jpg"
615;"Error";"Could not copy file http://www.straight.com/files/images/ART_Suicide_1907.jpg"
627;"Error";"Could not copy file http://www.straight.com/files/images/ART_Thaemlitz3_1970-l.jpg"
633;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_1894_1.gif"
638;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_Ali_1887.jpg"
642;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_Cloud_1889.jpg"
644;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_Front_1905.jpg"
652;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_Plum_1887_1.gif"
655;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_SSH_1915.jpg"
656;"Error";"Could not copy file http://www.straight.com/files/images/ART_Theatre_Seven_1897_1.gif"
671;"Error";"Could not copy file http://www.straight.com/files/images/ART_Troy_3_1921.jpg"
675;"Error";"Could not copy file http://www.straight.com/files/images/ART_Two_1953.jpg"
682;"Error";"Could not copy file http://www.straight.com/files/images/ART_Unterspiel3_1960.jpg"
683;"Error";"Could not copy file http://www.straight.com/files/images/ART_Urine_1987.jpg"
693;"Error";"Could not copy file http://www.straight.com/files/images/ART_VisArt1_1956.jpg"
694;"Error";"Could not copy file http://www.straight.com/files/images/ART_VisArt1_1963.jpg"
695;"Error";"Could not copy file http://www.straight.com/files/images/ART_VisArt1_1974.jpg"
696;"Error";"Could not copy file http://www.straight.com/files/images/ART_VisArt2_1941.jpg"
721;"Error";"Could not copy file http://www.straight.com/files/images/ART_Vis_Payne2_1933.jpg"
736;"Error";"Could not copy file http://www.straight.com/files/images/ART_VisualArts_VAG_1901.jpg"
737;"Error";"Could not copy file http://www.straight.com/files/images/ART_Visual_Art_1937.jpg"
741;"Error";"Could not copy file http://www.straight.com/files/images/ART_Visual_Ceramics_1887_1.gif"
742;"Error";"Could not copy file http://www.straight.com/files/images/ART_Visual_Paiement_1890.jpg"
744;"Error";"Could not copy file http://www.straight.com/files/images/ART_Waiting_1943.jpg"
753;"Error";"Could not copy file http://www.straight.com/files/images/ART_WinterArts2_1986.jpg"
758;"Error";"Could not copy file http://www.straight.com/files/images/ART_Youth_1949.jpg"
761;"Error";"Could not copy file http://www.straight.com/files/images/ART_Ziggurat_1907.jpg"
762;"Error";"Could not copy file http://www.straight.com/files/images/ART_tzoKam_1_1930.jpg"
764;"Error";"Could not copy file http://www.straight.com/files/images/Alastair_lg.jpg"
784;"Error";"Could not copy file http://www.straight.com/files/images/BMFF_1.gif"
785;"Error";"Could not copy file http://www.straight.com/files/images/BOO-Pinocchio-1918.jpg"
794;"Error";"Could not copy file http://www.straight.com/files/images/BOO_BookReview3_1948.jpg"
795;"Error";"Could not copy file http://www.straight.com/files/images/BOO_BookWeek_1948.jpg"
798;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Bruce3_1959.jpg"
800;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Burns_80.jpg"
804;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Chong_1973.jpg"
805;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Comix1_1950.jpg"
810;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Godfrey_1973.jpg"
814;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Haunted_1953.jpg"
817;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Kidd2_80.jpg"
818;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Kids1_1948.jpg"
819;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Kids4_1980.jpg"
825;"Error";"Could not copy file http://www.straight.com/files/images/BOO_P5_6_Kids1_1896_1.gif"
837;"Error";"Could not copy file http://www.straight.com/files/images/BOO_SarahVowell_1949.jpg"
838;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Sausage_1928.jpg"
841;"Error";"Could not copy file http://www.straight.com/files/images/BOO_Simpson_1927.jpg"
852;"Error";"Could not copy file http://www.straight.com/files/images/BOV2004_logo_1.gif"
858;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Food&Drink_1918.jpg"
859;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Food1_1970.jpg"
862;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Galleries_1970-l.jpg"
864;"Error";"Could not copy file http://www.straight.com/files/images/BOV_KS_Best_GarageSale_1918.jpg"
869;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Neighborhood_Gas_2_1918.jpg"
870;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Neighborhood_Kerr_1918.jpg"
875;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Southlands_1970.jpg"
879;"Error";"Could not copy file http://www.straight.com/files/images/BOV_Womynsware_1970-l.jpg"
881;"Error";"Could not copy file http://www.straight.com/files/images/BeastieBoys_image_1.gif"
892;"Error";"Could not copy file http://www.straight.com/files/images/Boo_McCormack_80.jpg"
904;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1888_1.gif"
905;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1889_1.gif"
906;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1890_1.gif"
907;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1892_1.gif"
908;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1893_1.gif"
909;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1894_1.gif"
910;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1895_1.gif"
911;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1896_1.gif"
912;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1897_1.gif"
913;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1899_1.gif"
914;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1899a_1.gif"
915;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1900_1.gif"
916;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1901_1.gif"
917;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1902_1.gif"
918;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1903_1.gif"
919;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1904_1.gif"
923;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1909_1.gif"
924;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1910_1.gif"
925;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1911_1.gif"
926;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1912_1.gif"
927;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1913_1.gif"
928;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1914_1.gif"
929;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1915_1.gif"
930;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Arnould_1916_1.gif"
990;"Error";"Could not copy file http://www.straight.com/files/images/CAR_ErniePook_1903_1.gif"
991;"Error";"Could not copy file http://www.straight.com/files/images/CAR_ErniePook_1955_1.gif"
992;"Error";"Could not copy file http://www.straight.com/files/images/CAR_MEAT_1935_1.gif"
993;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1928_1.gif"
994;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1930_1.gif"
995;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1933_1.gif"
996;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1937_1.gif"
997;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1939_1.gif"
999;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1941_1.gif"
1000;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1942_1.gif"
1002;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1944_1.gif"
1006;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1949_1.gif"
1007;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1954_1.gif"
1008;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1955_1.gif"
1009;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1956_1.gif"
1010;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1957_1.gif"
1011;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1961_1.gif"
1012;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1962_1.gif"
1013;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1963_1.gif"
1014;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1964_1.gif"
1015;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1965_1.gif"
1016;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1966_1.gif"
1017;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1967_1.gif"
1018;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1968_1.gif"
1019;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1969_1.gif"
1020;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1970-l_1.gif"
1021;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1982_1.gif"
1022;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Meat_1983_1.gif"
1025;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1885_1.gif"
1026;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1888_1.gif"
1027;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1889_1.gif"
1028;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1890_1.gif"
1029;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1892_1.gif"
1030;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1893_1.gif"
1031;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1894_1.gif"
1032;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1895_1.gif"
1033;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1896_1.gif"
1034;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1897_1.gif"
1035;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1898_1.gif"
1036;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1899_1.gif"
1037;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1900_1.gif"
1038;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1901_1.gif"
1039;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1902_1.gif"
1040;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1904_1.gif"
1045;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1909_1.gif"
1046;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1910_1.gif"
1047;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1911_1.gif"
1048;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1912_1.gif"
1049;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1913_1.gif"
1050;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1914_1.gif"
1051;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1915_1.gif"
1053;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1917_1.gif"
1055;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1921_1.gif"
1066;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1933_1.gif"
1100;"Error";"Could not copy file http://www.straight.com/files/images/CAR_Pook_1974_1.gif"
1113;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1885_1.gif"
1114;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1886_1.gif"
1115;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1888_1.gif"
1116;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1889_1.gif"
1117;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1890_1.gif"
1118;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1892_1.gif"
1119;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1893_1.gif"
1120;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1894_1.gif"
1121;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1895_1.gif"
1122;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1896_1.gif"
1123;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1897_1.gif"
1124;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1898_1.gif"
1125;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1899_1.gif"
1126;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1900_1.gif"
1127;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1901_1.gif"
1128;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1902_1.gif"
1129;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1903_1.gif"
1130;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1904_1.gif"
1131;"Error";"Could not copy file http://www.straight.com/files/images/CAR_RedMeat_1905_1.gif"
